SHA-1,仓库对象路径,字节大小,类型,Java1.20.1逻辑路径,Java1.20.1 Sound Event,解析状态
1e99a8f02ad6154660b68863b5dddbfc06aa95a7,1e/1e99a8f02ad6154660b68863b5dddbfc06aa95a7,17561,ogg,minecraft/sounds/block/deepslate/place6.ogg,block.deepslate.place;block.polished_deepslate.place,已由Minecraft Java 1.20.1 asset index解析
1ea3cadc41a5f02efb49b0ade81eb4224c7b92a9,1e/1ea3cadc41a5f02efb49b0ade81eb4224c7b92a9,14206,ogg,minecraft/sounds/mob/turtle/baby/shamble4.ogg,entity.turtle.shamble_baby,已由Minecraft Java 1.20.1 asset index解析
1eaaae4a97cd2cbc75ad2d9c7102aafe0d08eae9,1e/1eaaae4a97cd2cbc75ad2d9c7102aafe0d08eae9,52778,ogg,minecraft/sounds/mob/hoglin/converted2.ogg,entity.hoglin.converted_to_zombified,已由Minecraft Java 1.20.1 asset index解析
1ec3dff91a5db985385bf08d47749872cecc08d9,1e/1ec3dff91a5db985385bf08d47749872cecc08d9,34372,ogg,minecraft/sounds/block/honeyblock/step4.ogg,block.honey_block.fall;block.honey_block.hit;block.honey_block.step,已由Minecraft Java 1.20.1 asset index解析
1ec6fc7f6d86ad5bd72d8f64ee5e4425f9af67a5,1e/1ec6fc7f6d86ad5bd72d8f64ee5e4425f9af67a5,25320,ogg,minecraft/sounds/block/soul_sand/step5.ogg,block.soul_sand.fall;block.soul_sand.hit;block.soul_sand.step,已由Minecraft Java 1.20.1 asset index解析
1eecbb056b9f9c8bb1b69fde9e21a875c77738a4,1e/1eecbb056b9f9c8bb1b69fde9e21a875c77738a4,39360,ogg,minecraft/sounds/block/bubble_column/upwards_ambient4.ogg,block.bubble_column.upwards_ambient,已由Minecraft Java 1.20.1 asset index解析
1f10aaff008cddb25dada8d8caa796624307c8f9,1f/1f10aaff008cddb25dada8d8caa796624307c8f9,10525,ogg,minecraft/sounds/entity/boat/paddle_water2.ogg,entity.boat.paddle_water,已由Minecraft Java 1.20.1 asset index解析
1f13e157e2ff169eef53bab24e65cb40d41b93b6,1f/1f13e157e2ff169eef53bab24e65cb40d41b93b6,6990,ogg,minecraft/sounds/entity/horse/eat2.ogg,entity.donkey.eat;entity.horse.eat;entity.mule.eat,已由Minecraft Java 1.20.1 asset index解析
1f1449907421a81fee5f78d6c6861fa7a2d80ba4,1f/1f1449907421a81fee5f78d6c6861fa7a2d80ba4,16979197,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
1f218dcb6948bbbabc47d389e278bd6cb0a5c9e1,1f/1f218dcb6948bbbabc47d389e278bd6cb0a5c9e1,21692,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
1f411b36057067939b1aa1b0354ebb8eaa1e980d,1f/1f411b36057067939b1aa1b0354ebb8eaa1e980d,7741,ogg,minecraft/sounds/entity/leashknot/break3.ogg,entity.leash_knot.break,已由Minecraft Java 1.20.1 asset index解析
1f7d377e9b4eae36f14a789c617a002672f12d4a,1f/1f7d377e9b4eae36f14a789c617a002672f12d4a,7428,ogg,minecraft/sounds/mob/evocation_illager/death1.ogg,entity.evoker.death,已由Minecraft Java 1.20.1 asset index解析
1f838023c8cfe5feb98089526c657d2fcdca6767,1f/1f838023c8cfe5feb98089526c657d2fcdca6767,73875,ogg,minecraft/sounds/mob/allay/idle_without_item4.ogg,entity.allay.ambient_without_item,已由Minecraft Java 1.20.1 asset index解析
1f9e21178ee6925556caae8ff875016bb2c8ef7f,1f/1f9e21178ee6925556caae8ff875016bb2c8ef7f,16497,ogg,minecraft/sounds/mob/hoglin/idle11.ogg,entity.hoglin.ambient;entity.hoglin.retreat;entity.parrot.imitate.hoglin,已由Minecraft Java 1.20.1 asset index解析
1fa5512b2716f07b61dce51fb478b550f862e82a,1f/1fa5512b2716f07b61dce51fb478b550f862e82a,16450,ogg,minecraft/sounds/block/bamboo_wood_hanging_sign/break3.ogg,block.bamboo_wood_hanging_sign.break;block.bamboo_wood_hanging_sign.place,已由Minecraft Java 1.20.1 asset index解析
1fd3b994ec940d0cadd370ef1065ddbef2d3f2be,1f/1fd3b994ec940d0cadd370ef1065ddbef2d3f2be,7685,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
1fe55546f73bad54acbba822b76d60490ce6606e,1f/1fe55546f73bad54acbba822b76d60490ce6606e,28391,ogg,minecraft/sounds/mob/hoglin/idle5.ogg,entity.hoglin.ambient;entity.parrot.imitate.hoglin,已由Minecraft Java 1.20.1 asset index解析
1fe672d2cc31b1c9aacac9a29d34ec085bd9139b,1f/1fe672d2cc31b1c9aacac9a29d34ec085bd9139b,26159,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
1feb74db490a786a656387fc2ac8d682730228e2,1f/1feb74db490a786a656387fc2ac8d682730228e2,77125,ogg,minecraft/sounds/ambient/underwater/additions/bass_whale2.ogg,ambient.underwater.loop.additions.rare,已由Minecraft Java 1.20.1 asset index解析
1ffc6f4549c2a00c29ebe5cd54d907ea9345df9e,1f/1ffc6f4549c2a00c29ebe5cd54d907ea9345df9e,22796,ogg,minecraft/sounds/item/armor/equip_netherite4.ogg,item.armor.equip_netherite,已由Minecraft Java 1.20.1 asset index解析
1fff9fe2769f81cbc68d1e4e44b8b69002d31cf6,1f/1fff9fe2769f81cbc68d1e4e44b8b69002d31cf6,16436,ogg,minecraft/sounds/block/bamboo_wood/break1.ogg,block.bamboo_wood.break;block.bamboo_wood.place,已由Minecraft Java 1.20.1 asset index解析
201900635070f841f7de6c9575339ea219eb94c2,20/201900635070f841f7de6c9575339ea219eb94c2,14453,ogg,minecraft/sounds/block/candle/break3.ogg,block.candle.break;block.candle.place,已由Minecraft Java 1.20.1 asset index解析
201fc02e913f277c2a599fee21d0cefd24abe977,20/201fc02e913f277c2a599fee21d0cefd24abe977,7670,ogg,minecraft/sounds/item/armor/equip_iron2.ogg,item.armor.equip_iron,已由Minecraft Java 1.20.1 asset index解析
2027da76b4b44d631391de86b885e134ae63d04e,20/2027da76b4b44d631391de86b885e134ae63d04e,20336,ogg,minecraft/sounds/block/sculk_sensor/sculk_clicking_stop4.ogg,block.sculk_sensor.clicking_stop,已由Minecraft Java 1.20.1 asset index解析
204b51ed92fafc4fe90a275d012db53583a3671b,20/204b51ed92fafc4fe90a275d012db53583a3671b,38598,ogg,minecraft/sounds/mob/sniffer/idle2.ogg,entity.sniffer.idle,已由Minecraft Java 1.20.1 asset index解析
2058482af88dfd6892c5ed07143998e18296964a,20/2058482af88dfd6892c5ed07143998e18296964a,44003,ogg,minecraft/sounds/block/sculk/break3.ogg,block.sculk.break,已由Minecraft Java 1.20.1 asset index解析
206c9e28760fbb9667bf45185a44f86349a5d229,20/206c9e28760fbb9667bf45185a44f86349a5d229,15679,ogg,minecraft/sounds/block/tuff/step6.ogg,block.tuff.fall;block.tuff.hit;block.tuff.step,已由Minecraft Java 1.20.1 asset index解析
207769920359910280bd391d92d610c80621f35e,20/207769920359910280bd391d92d610c80621f35e,339502,ogg,minecraft/sounds/ambient/nether/nether_wastes/addition3.ogg,ambient.nether_wastes.additions,已由Minecraft Java 1.20.1 asset index解析
207b29e3b5a3b6d169000a12dc9b4e1c5c06133d,20/207b29e3b5a3b6d169000a12dc9b4e1c5c06133d,256703,ogg,minecraft/sounds/mob/warden/emerge.ogg,entity.warden.emerge,已由Minecraft Java 1.20.1 asset index解析
207b5670aee2f35605f205bb4223ed8a37eb4db3,20/207b5670aee2f35605f205bb4223ed8a37eb4db3,11922,ogg,minecraft/sounds/mob/frog/step4.ogg,entity.frog.step,已由Minecraft Java 1.20.1 asset index解析
208fbecfa34a4f45e2d4442ef42f958aed618616,20/208fbecfa34a4f45e2d4442ef42f958aed618616,588163,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
209a37c10f716cd20eb9837e2a89fb2b60614703,20/209a37c10f716cd20eb9837e2a89fb2b60614703,13973,ogg,minecraft/sounds/entity/fish/hurt3.ogg,entity.cod.death;entity.cod.hurt;entity.salmon.death;entity.salmon.hurt;entity.tropical_fish.death;entity.tropical_fish.hurt,已由Minecraft Java 1.20.1 asset index解析
20a8f42ea5b8b2bc2f7b3f6b2d57cfc8fbf8bfbd,20/20a8f42ea5b8b2bc2f7b3f6b2d57cfc8fbf8bfbd,38899,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
20abaa7d3b0baa105bc6023d5308f1e5d76acc41,20/20abaa7d3b0baa105bc6023d5308f1e5d76acc41,11577,ogg,minecraft/sounds/mob/horse/leather.ogg,entity.camel.saddle;entity.horse.saddle;entity.pig.saddle;entity.strider.saddle,已由Minecraft Java 1.20.1 asset index解析
20c0daaed4cc2a8b4dee028c8c85185e1322b003,20/20c0daaed4cc2a8b4dee028c8c85185e1322b003,18392,ogg,minecraft/sounds/step/wood3.ogg,block.wood.fall;block.wood.hit;block.wood.step,已由Minecraft Java 1.20.1 asset index解析
20d06589bd5ab81a73989bdac8ca59ecd4d66932,20/20d06589bd5ab81a73989bdac8ca59ecd4d66932,6274,ogg,minecraft/sounds/note/pling.ogg,block.note_block.pling,已由Minecraft Java 1.20.1 asset index解析
20ddc6a5fec1f7be2d92c73ffed513855fe7a906,20/20ddc6a5fec1f7be2d92c73ffed513855fe7a906,5632,ogg,minecraft/sounds/mob/llama/step2.ogg,entity.llama.step,已由Minecraft Java 1.20.1 asset index解析
20e4e615ef22d60605f624f75f10fdab41f81389,20/20e4e615ef22d60605f624f75f10fdab41f81389,39647,ogg,minecraft/sounds/mob/warden/step_2.ogg,entity.warden.step,已由Minecraft Java 1.20.1 asset index解析
20f3a2ff177f0dc4e94c19cd732433f5a3ea86ff,20/20f3a2ff177f0dc4e94c19cd732433f5a3ea86ff,25173,ogg,minecraft/sounds/block/muddy_mangrove_roots/break2.ogg,block.muddy_mangrove_roots.break;block.muddy_mangrove_roots.place,已由Minecraft Java 1.20.1 asset index解析
2106f2509f5c64a2e7d26990295d6162a8f6026a,21/2106f2509f5c64a2e7d26990295d6162a8f6026a,22820,ogg,minecraft/sounds/block/chiseled_bookshelf/insert_enchanted1.ogg,block.chiseled_bookshelf.insert.enchanted,已由Minecraft Java 1.20.1 asset index解析
210c839d6fab655373b3a5e4c278f59dff4936d8,21/210c839d6fab655373b3a5e4c278f59dff4936d8,91536,ogg,minecraft/sounds/ui/toast/challenge_complete.ogg,ui.toast.challenge_complete,已由Minecraft Java 1.20.1 asset index解析
2119d7381d136b43a9ba78b1325de275d549f50e,21/2119d7381d136b43a9ba78b1325de275d549f50e,20726,ogg,minecraft/sounds/mob/zoglin/idle5.ogg,entity.parrot.imitate.zoglin;entity.zoglin.ambient,已由Minecraft Java 1.20.1 asset index解析
21464f4cfb0163f9071d2a84d818bd5ac5b6eee6,21/21464f4cfb0163f9071d2a84d818bd5ac5b6eee6,7472,ogg,minecraft/sounds/block/wooden_door/open2.ogg,block.wooden_door.open,已由Minecraft Java 1.20.1 asset index解析
2153a99ee979bea5121c8465cbaf905e1d1cb0ac,21/2153a99ee979bea5121c8465cbaf905e1d1cb0ac,10413,ogg,minecraft/sounds/block/cherrywood_trapdoor/toggle3.ogg,block.cherry_wood_trapdoor.close;block.cherry_wood_trapdoor.open,已由Minecraft Java 1.20.1 asset index解析
2158a1374fc76bce3fe8ce175d836edd8d17216b,21/2158a1374fc76bce3fe8ce175d836edd8d17216b,52529,ogg,minecraft/sounds/item/brush/brushing_gravel_complete1.ogg,item.brush.brushing.gravel.complete,已由Minecraft Java 1.20.1 asset index解析
2169e0302e1d7ce1e32dc8d41648c8059da5eaa7,21/2169e0302e1d7ce1e32dc8d41648c8059da5eaa7,8524,ogg,minecraft/sounds/mob/stray/step4.ogg,entity.stray.step,已由Minecraft Java 1.20.1 asset index解析
217747b812c44ee59cf5f8226b88154b83b7ca16,21/217747b812c44ee59cf5f8226b88154b83b7ca16,14014,ogg,minecraft/sounds/mob/panda/cant_breed1.ogg,entity.panda.cant_breed,已由Minecraft Java 1.20.1 asset index解析
217d71d1a5eb91491a8f6f5e7e648c08179e3e2f,21/217d71d1a5eb91491a8f6f5e7e648c08179e3e2f,25613,ogg,minecraft/sounds/block/suspicious_sand/break3.ogg,block.suspicious_sand.break,已由Minecraft Java 1.20.1 asset index解析
2184b99fa3e4a6d96df77eac54852b57ebb0bfc5,21/2184b99fa3e4a6d96df77eac54852b57ebb0bfc5,20308,ogg,minecraft/sounds/block/nylium/break4.ogg,block.nylium.break;block.nylium.place,已由Minecraft Java 1.20.1 asset index解析
218cd5a0087f2955c8e2cd0ec8777343e204474c,21/218cd5a0087f2955c8e2cd0ec8777343e204474c,427527,ogg,minecraft/sounds/ambient/nether/soulsand_valley/wind2.ogg,ambient.basalt_deltas.additions;ambient.soul_sand_valley.additions,已由Minecraft Java 1.20.1 asset index解析
21a2e6ab55d2cae46bc0cc5762c2869075f1aded,21/21a2e6ab55d2cae46bc0cc5762c2869075f1aded,11838,ogg,minecraft/sounds/block/bamboo/place6.ogg,block.bamboo.break;block.bamboo.place,已由Minecraft Java 1.20.1 asset index解析
21a77376a2b2e2cc2cb8dcd75f718a1a5d6cdb92,21/21a77376a2b2e2cc2cb8dcd75f718a1a5d6cdb92,27944,ogg,minecraft/sounds/mob/zoglin/idle4.ogg,entity.parrot.imitate.zoglin;entity.zoglin.ambient,已由Minecraft Java 1.20.1 asset index解析
21c7c1403ddc62ebf24deca09f92c4b317c88182,21/21c7c1403ddc62ebf24deca09f92c4b317c88182,19823,ogg,minecraft/sounds/block/bamboo_wood/step1.ogg,block.bamboo_wood.fall;block.bamboo_wood.hit;block.bamboo_wood.step,已由Minecraft Java 1.20.1 asset index解析
21cbb828c74cc59abca03e14579c7ab9e93240a3,21/21cbb828c74cc59abca03e14579c7ab9e93240a3,28972,ogg,minecraft/sounds/block/sculk_catalyst/place5.ogg,block.sculk_catalyst.place,已由Minecraft Java 1.20.1 asset index解析
21d4ebdf82249ccdcda3f01b23bb783490fe57d7,21/21d4ebdf82249ccdcda3f01b23bb783490fe57d7,17928,ogg,minecraft/sounds/block/decorated_pot/shatter2.ogg,block.decorated_pot.shatter,已由Minecraft Java 1.20.1 asset index解析
220e698dd673ceccb25cc9e7428fb2ab76c01ddb,22/220e698dd673ceccb25cc9e7428fb2ab76c01ddb,17729,ogg,minecraft/sounds/block/chiseled_bookshelf/break1.ogg,block.chiseled_bookshelf.break;block.chiseled_bookshelf.place,已由Minecraft Java 1.20.1 asset index解析
220ea567d9aa04ba2eacb9615986d4266b62695c,22/220ea567d9aa04ba2eacb9615986d4266b62695c,19257,ogg,minecraft/sounds/block/mangrove_roots/step4.ogg,block.mangrove_roots.fall;block.mangrove_roots.hit;block.mangrove_roots.step,已由Minecraft Java 1.20.1 asset index解析
2211e494688ba04b0c4658ed74d7e48c2d391c33,22/2211e494688ba04b0c4658ed74d7e48c2d391c33,4720,ogg,minecraft/sounds/entity/painting/place2.ogg,entity.painting.place,已由Minecraft Java 1.20.1 asset index解析
222cd346222e0145d21ced318a7a293bfbe7ba79,22/222cd346222e0145d21ced318a7a293bfbe7ba79,17017,ogg,minecraft/sounds/block/smithing_table/smithing_table1.ogg,block.smithing_table.use;entity.villager.work_toolsmith,已由Minecraft Java 1.20.1 asset index解析
225ea910feacca1194576deab74cb468f5b45f47,22/225ea910feacca1194576deab74cb468f5b45f47,40657,ogg,minecraft/sounds/mob/turtle/baby/death2.ogg,entity.turtle.death_baby,已由Minecraft Java 1.20.1 asset index解析
227ab99bf7c6cf0b2002e0f7957d0ff7e5cb0c96,22/227ab99bf7c6cf0b2002e0f7957d0ff7e5cb0c96,7126,ogg,minecraft/sounds/step/grass1.ogg,block.grass.fall;block.grass.hit;block.grass.step;block.vine.hit,已由Minecraft Java 1.20.1 asset index解析
227add185cd9aa17f0f423f68815e63f20596a4f,22/227add185cd9aa17f0f423f68815e63f20596a4f,16658,ogg,minecraft/sounds/block/big_dripleaf/step2.ogg,block.big_dripleaf.fall;block.big_dripleaf.hit;block.big_dripleaf.step;block.small_dripleaf.fall;block.small_dripleaf.hit;block.small_dripleaf.step,已由Minecraft Java 1.20.1 asset index解析
228bab6d9b09994dc407b9d022bebca791d81c16,22/228bab6d9b09994dc407b9d022bebca791d81c16,13553,ogg,minecraft/sounds/mob/cow/say2.ogg,entity.cow.ambient,已由Minecraft Java 1.20.1 asset index解析
22a383d9c22342305a4f16fec0bb479a885f8da2,22/22a383d9c22342305a4f16fec0bb479a885f8da2,7086,ogg,minecraft/sounds/step/stone2.ogg,block.anvil.fall;block.anvil.hit;block.anvil.step;block.glass.fall;block.glass.hit;block.glass.step;block.lodestone.fall;block.lodestone.hit;block.lodestone.step;block.metal.fall;block.metal.hit;block.metal.step;block.stone.fall;block.stone.hit;block.stone.step,已由Minecraft Java 1.20.1 asset index解析
22a491f266f5c3cdd6e669a9493daaf40c9c8575,22/22a491f266f5c3cdd6e669a9493daaf40c9c8575,11333,ogg,minecraft/sounds/random/splash.ogg,entity.fishing_bobber.splash,已由Minecraft Java 1.20.1 asset index解析
22bac75c94ddf2d843e383b2e7289cacb579d6cb,22/22bac75c94ddf2d843e383b2e7289cacb579d6cb,28037,ogg,minecraft/sounds/mob/zoglin/step4.ogg,entity.zoglin.step,已由Minecraft Java 1.20.1 asset index解析
22c318f9a3387146d0a5c4e904509f7bf3131213,22/22c318f9a3387146d0a5c4e904509f7bf3131213,68665,ogg,minecraft/sounds/mob/warden/nearby_closer_2.ogg,entity.warden.nearby_closer,已由Minecraft Java 1.20.1 asset index解析
22ca3b48d2e6110484c0e32dff16aef236ead168,22/22ca3b48d2e6110484c0e32dff16aef236ead168,21025,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
22d8738b0d26532de8cedee5a742d388f2dafca3,22/22d8738b0d26532de8cedee5a742d388f2dafca3,21844,ogg,minecraft/sounds/mob/strider/hurt1.ogg,entity.strider.hurt,已由Minecraft Java 1.20.1 asset index解析
22da6ac6bf6d6ffbae0f9d7eb64c23a407ccd0b1,22/22da6ac6bf6d6ffbae0f9d7eb64c23a407ccd0b1,16029,ogg,minecraft/sounds/item/plant/netherwart6.ogg,block.fungus.step;block.nether_wart.break;item.nether_wart.plant,已由Minecraft Java 1.20.1 asset index解析
22ed26394cb6f6b5eeb2ceb54fb50608798d19e8,22/22ed26394cb6f6b5eeb2ceb54fb50608798d19e8,19699,ogg,minecraft/sounds/mob/wither/idle1.ogg,entity.parrot.imitate.wither;entity.wither.ambient,已由Minecraft Java 1.20.1 asset index解析
23360665fe34480dae0056e9f11ef6c47cc8e3df,23/23360665fe34480dae0056e9f11ef6c47cc8e3df,22480,ogg,minecraft/sounds/mob/vex/idle2.ogg,entity.parrot.imitate.vex;entity.vex.ambient,已由Minecraft Java 1.20.1 asset index解析
233b338e13c17aec1048de3b17f8574ce8ea8049,23/233b338e13c17aec1048de3b17f8574ce8ea8049,10774,ogg,minecraft/sounds/mob/camel/step5.ogg,entity.camel.step,已由Minecraft Java 1.20.1 asset index解析
2349535d52c0008e452bc1007d32fd0dca5a985c,23/2349535d52c0008e452bc1007d32fd0dca5a985c,47671,ogg,minecraft/sounds/mob/sniffer/idle9.ogg,entity.sniffer.idle,已由Minecraft Java 1.20.1 asset index解析
234d6a686516c264a370ea834b87d47ae7334ef7,23/234d6a686516c264a370ea834b87d47ae7334ef7,6615,ogg,minecraft/sounds/item/book/open_flip1.ogg,entity.villager.work_librarian;item.book.page_turn,已由Minecraft Java 1.20.1 asset index解析
235c819f1950633b04c2c32dd9614b41e4f5de9b,23/235c819f1950633b04c2c32dd9614b41e4f5de9b,13534,ogg,minecraft/sounds/block/big_dripleaf/break6.ogg,block.big_dripleaf.break;block.big_dripleaf.place;block.small_dripleaf.break;block.small_dripleaf.place,已由Minecraft Java 1.20.1 asset index解析
235e7af4907c65bb96187d13f3f77e56345ed053,23/235e7af4907c65bb96187d13f3f77e56345ed053,14467,ogg,minecraft/sounds/mob/hoglin/idle2.ogg,entity.hoglin.ambient;entity.parrot.imitate.hoglin,已由Minecraft Java 1.20.1 asset index解析
236d6b2e2841e6eeaff442cf4599ac8f1d0c87bf,23/236d6b2e2841e6eeaff442cf4599ac8f1d0c87bf,12087,ogg,minecraft/sounds/block/lantern/place2.ogg,block.lantern.hit;block.lantern.place,已由Minecraft Java 1.20.1 asset index解析
237780d9346ca90ac1d0c91e322bbab088b957cc,23/237780d9346ca90ac1d0c91e322bbab088b957cc,39902,ogg,minecraft/sounds/mob/camel/eat5.ogg,entity.camel.eat,已由Minecraft Java 1.20.1 asset index解析
2384f3fe4459fd2b28caf2162bc855da702b6969,23/2384f3fe4459fd2b28caf2162bc855da702b6969,13001,ogg,minecraft/sounds/mob/panda/idle3.ogg,entity.panda.ambient,已由Minecraft Java 1.20.1 asset index解析
23af44d4ebfc4bb8245e3fe1906e620daf78367c,23/23af44d4ebfc4bb8245e3fe1906e620daf78367c,39603,ogg,minecraft/sounds/block/cauldron/dye1.ogg,entity.villager.work_leatherworker,已由Minecraft Java 1.20.1 asset index解析
240d7af9ddb309e5e6b30f5b69b163bda9f43d8e,24/240d7af9ddb309e5e6b30f5b69b163bda9f43d8e,12080,ogg,minecraft/sounds/block/calcite/place4.ogg,block.calcite.place,已由Minecraft Java 1.20.1 asset index解析
241676c23b528442c0c4644574a1ebfe1994290f,24/241676c23b528442c0c4644574a1ebfe1994290f,153613,ogg,minecraft/sounds/ambient/nether/nether_wastes/dark2.ogg,ambient.nether_wastes.additions,已由Minecraft Java 1.20.1 asset index解析
241e9041f3af4d599a093d66599823f27a7c9c7c,24/241e9041f3af4d599a093d66599823f27a7c9c7c,20717,ogg,minecraft/sounds/block/cherry_leaves/break3.ogg,block.cherry_leaves.break;block.cherry_leaves.place;block.pink_petals.break;block.pink_petals.place,已由Minecraft Java 1.20.1 asset index解析
242114e81d0f4858d91fe06b7e78b86eec3127cd,24/242114e81d0f4858d91fe06b7e78b86eec3127cd,5424,ogg,minecraft/sounds/mob/villager/hit3.ogg,entity.villager.hurt,已由Minecraft Java 1.20.1 asset index解析
2433e0f1cfd53dab77422aca9f60f3d9a86d9991,24/2433e0f1cfd53dab77422aca9f60f3d9a86d9991,8360,ogg,minecraft/sounds/mob/horse/gallop2.ogg,entity.horse.gallop,已由Minecraft Java 1.20.1 asset index解析
243baca34df37ca21fa8be071eb68a9d48778c84,24/243baca34df37ca21fa8be071eb68a9d48778c84,15322,ogg,minecraft/sounds/block/mud_bricks/break3.ogg,block.mud_bricks.break;block.mud_bricks.place,已由Minecraft Java 1.20.1 asset index解析
2452c64a55eaef86bf1b668bb4d5f3b641cd8f25,24/2452c64a55eaef86bf1b668bb4d5f3b641cd8f25,5398,ogg,minecraft/sounds/mob/wolf/bark1.ogg,entity.wolf.ambient,已由Minecraft Java 1.20.1 asset index解析
24859b29b627b20251e47f38a1a4cab44bff9b11,24/24859b29b627b20251e47f38a1a4cab44bff9b11,6994,ogg,minecraft/sounds/mob/guardian/flop3.ogg,entity.elder_guardian.flop;entity.guardian.flop,已由Minecraft Java 1.20.1 asset index解析
2488018ea5ecf96867a32fb4277e0da286905514,24/2488018ea5ecf96867a32fb4277e0da286905514,5855,ogg,minecraft/sounds/mob/parrot/idle4.ogg,entity.parrot.ambient,已由Minecraft Java 1.20.1 asset index解析
24cd1999c9981792bce3cee255b30b9b2591bc6f,24/24cd1999c9981792bce3cee255b30b9b2591bc6f,26432,ogg,minecraft/sounds/mob/frog/idle8.ogg,entity.frog.ambient;entity.tadpole.grow_up,已由Minecraft Java 1.20.1 asset index解析
24cdac5a80fdad7ab31dc0695b57ece55aecb21a,24/24cdac5a80fdad7ab31dc0695b57ece55aecb21a,10410,ogg,minecraft/sounds/mob/silverfish/kill.ogg,entity.endermite.death;entity.silverfish.death,已由Minecraft Java 1.20.1 asset index解析
24d643885f9b83d8f034f49e2c5e00e70d4f175a,24/24d643885f9b83d8f034f49e2c5e00e70d4f175a,21883,ogg,minecraft/sounds/mob/blaze/breathe3.ogg,entity.blaze.ambient;entity.parrot.imitate.blaze,已由Minecraft Java 1.20.1 asset index解析
